0.03333333507180214,77,81,0
0.0333333350718021,61,109,1
0.0333333350718021,81,85,1
0.0333333350718021,53,117,1
0.0333333350718021,56,57,0
0.0333333350718021,58,78,1
0.0333333350718021,56,56,0
0.0333333350718021,59,127,1
0.0666666701436042,81,85,0
0.0666666701436042,55,62,0
0.0833333358168602,78,66,0
0.0833333358168602,58,59,0
0.0833333358168602,57,49,1
0.0833333358168602,42,79,0
0.0833333358168602,48,87,1
0.0833333358168602,53,61,1
0.0833333358168602,79,69,0
0.0833333358168602,78,65,0
0.0833333358168602,48,86,1
0.0833333358168602,56,57,0
0.0833333358168602,66,113,1
0.0833333358168602,74,108,0
0.1000000014901161,57,49,1
0.116666667163372,79,69,0
0.116666667163372,56,61,0
0.116666667163372,77,66,0
0.116666667163372,55,58,0
0.116666667163372,75,76,1
0.116666667163372,81,85,1
0.116666667163372,48,86,1
0.116666667163372,55,62,0
0.116666667163372,79,68,0
0.116666667163372,79,82,0
0.116666667163372,55,59,0
0.116666667163372,64,101,1
0.116666667163372,53,63,0
0.116666667163372,54,63,0
0.116666667163372,56,49,0
0.1333333402872085,55,62,0
0.1333333402872085,55,59,0
0.1500000059604644,40,74,1
0.1500000059604644,56,57,0
0.1500000059604644,57,64,1
0.1500000059604644,55,64,1
0.1500000059604644,54,79,1
0.1500000059604644,78,66,1
0.1500000059604644,58,59,0
0.1500000059604644,59,127,1
0.1500000059604644,75,70,1
0.1500000059604644,63,120,1
0.1500000059604644,57,63,1
0.1500000059604644,55,62,0
0.1500000059604644,57,57,0
0.1500000059604644,58,64,0
0.1500000059604644,75,62,0
0.1500000059604644,54,63,0
0.1666666716337204,54,63,0
0.2000000029802322,56,66,1
0.2000000029802322,75,115,1
0.2000000029802322,56,61,0
0.2000000029802322,58,64,0
0.2000000029802322,57,110,1
0.2000000029802322,60,61,0
0.233333334326744,82,72,0
0.233333334326744,58,60,0
0.233333334326744,84,87,0
0.233333334326744,73,99,1
0.233333334326744,58,71,1
0.233333334326744,55,59,0
0.233333334326744,69,49,1
0.233333334326744,63,118,0
0.233333334326744,47,84,0
0.233333334326744,54,63,0
0.233333334326744,59,62,0
0.233333334326744,56,65,1
0.233333334326744,48,87,1
0.233333334326744,61,113,1
0.233333334326744,54,59,0
0.233333334326744,53,68,0
0.233333334326744,63,88,0
0.233333334326744,48,88,1
0.233333334326744,61,109,1
0.233333334326744,54,75,0
